Estado do Cliente,Categoria do Produto,Valor Total,Status Real,Status Previsto,Acerto do Modelo
SP,perfumery,127.2,1,1,True
PR,bed_bath_table,83.54,1,1,True
RJ,furniture_decor,118.17,1,1,True
SP,baby,176.83,0,1,False
SP,home_confort,102.03,1,1,True
MG,costruction_tools_tools,50.32,1,1,True
RS,bed_bath_table,52.980000000000004,1,1,True
PR,housewares,22.74,1,1,True
MG,health_beauty,727.1,1,1,True
PR,furniture_decor,86.66,1,1,True
SP,pet_shop,157.57999999999998,1,1,True
SP,sports_leisure,117.97,1,1,True
PA,fashion_shoes,187.94,1,1,True
SP,watches_gifts,102.86,1,1,True
TO,watches_gifts,112.1,1,1,True
RS,bed_bath_table,56.01,1,1,True
MG,toys,420.88,1,1,True
DF,electronics,27.75,1,1,True
SP,baby,164.81,1,1,True
MG,bed_bath_table,59.82,1,1,True
SP,health_beauty,135.77,1,1,True
DF,health_beauty,165.8,1,1,True
SP,fashion_shoes,98.51,1,1,True
SP,bed_bath_table,62.64,1,1,True
RJ,cool_stuff,44.22,1,1,True
RJ,sports_leisure,38.9,0,1,False
MG,furniture_decor,28.55,1,1,True
SP,health_beauty,97.86999999999999,1,1,True
SP,telephony,395.46,1,1,True
MG,housewares,39.1,1,1,True
SP,musical_instruments,78.84,1,1,True
SP,diapers_and_hygiene,49.85,1,1,True
BA,bed_bath_table,62.82,1,1,True
RJ,baby,55.29,1,1,True
RJ,toys,115.36000000000001,1,1,True
SP,housewares,33.08,1,1,True
RS,home_appliances_2,1498.46,1,1,True
SC,watches_gifts,176.2,1,1,True
SP,computers_accessories,110.37,1,1,True
RS,health_beauty,86.17999999999999,0,1,False
SP,computers_accessories,82.5,1,1,True
SP,furniture_living_room,115.0,1,1,True
SP,bed_bath_table,34.78,1,1,True
SP,health_beauty,27.77,1,1,True
RJ,toys,51.41,1,1,True
SP,housewares,37.31,1,1,True
SC,sports_leisure,45.25,1,1,True
SP,party_supplies,15.379999999999999,1,1,True
PA,health_beauty,84.87,1,1,True
ES,food_drink,57.72,1,1,True
DF,health_beauty,96.43,1,1,True
CE,furniture_decor,339.31,1,1,True
SC,bed_bath_table,61.050000000000004,1,1,True
SP,toys,262.6,1,1,True
SP,computers_accessories,207.09,1,1,True
PE,cool_stuff,192.61,1,1,True
MG,market_place,226.02,1,1,True
RS,cool_stuff,96.02,1,1,True
DF,housewares,133.51,1,1,True
SP,stationery,152.42000000000002,1,1,True
SP,computers_accessories,296.09,1,1,True
SP,watches_gifts,187.98000000000002,1,1,True
MG,computers_accessories,35.0,1,1,True
SP,stationery,93.64,1,1,True
RS,toys,297.62,1,1,True
PA,perfumery,74.67,1,1,True
SP,bed_bath_table,83.78999999999999,1,1,True
RJ,sports_leisure,47.42,1,1,True
SP,bed_bath_table,41.69,1,1,True
SP,health_beauty,99.77,1,1,True
PR,sports_leisure,187.57,1,1,True
SP,furniture_living_room,36.58,1,1,True
SP,furniture_decor,63.61,1,1,True
SP,furniture_decor,31.98,1,1,True
SP,sports_leisure,62.79,1,1,True
SC,sports_leisure,1683.14,0,1,False
RJ,office_furniture,175.3,1,1,True
DF,computers_accessories,129.09,1,1,True
SP,furniture_decor,46.01,1,1,True
PB,furniture_decor,384.04,1,1,True
SC,electronics,28.0,1,1,True
SP,housewares,236.0,1,1,True
RS,pet_shop,84.78999999999999,1,1,True
AM,sports_leisure,173.02,1,1,True
SP,watches_gifts,267.68,1,1,True
SP,toys,156.64000000000001,1,1,True
MS,furniture_decor,54.51,1,1,True
SP,furniture_decor,119.3,1,1,True
MG,watches_gifts,364.99,1,1,True
SP,bed_bath_table,119.64,1,1,True
SC,toys,102.25999999999999,1,1,True
MG,sports_leisure,132.57,1,1,True
SP,toys,52.26,1,1,True
SP,perfumery,44.69,1,1,True
SP,consoles_games,52.84,1,1,True
RS,housewares,47.0,1,1,True
RS,baby,80.65,1,1,True
PR,construction_tools_construction,43.25,1,1,True
SP,computers_accessories,279.7,1,1,True
RN,musical_instruments,148.22,1,1,True
SP,housewares,492.92,1,1,True
SP,housewares,49.269999999999996,1,1,True
SP,health_beauty,46.36,1,1,True
SP,furniture_decor,136.07999999999998,1,1,True
DF,sports_leisure,39.8,1,1,True
SP,pet_shop,72.14,1,1,True
MG,health_beauty,202.22,1,1,True
SP,perfumery,123.64,1,1,True
SP,computers_accessories,77.24000000000001,1,1,True
SP,office_furniture,431.46,1,1,True
SP,bed_bath_table,128.72,1,1,True
RJ,stationery,147.15,0,1,False
BA,computers_accessories,91.19,1,1,True
SP,telephony,27.38,1,1,True
MS,perfumery,28.09,1,1,True
RJ,computers_accessories,85.82000000000001,1,1,True
ES,baby,81.88,1,1,True
RJ,perfumery,98.52,1,1,True
SP,audio,96.88,1,1,True
SP,auto,27.29,1,1,True
GO,art,123.27,1,1,True
DF,fashion_underwear_beach,102.15,1,1,True
SP,computers_accessories,121.11,1,1,True
SC,perfumery,90.6,1,1,True
SP,health_beauty,52.68,1,1,True
MG,pet_shop,129.77,1,1,True
SP,food,36.839999999999996,1,1,True
PR,computers_accessories,48.69,1,1,True
MG,sports_leisure,64.0,1,1,True
ES,garden_tools,230.12,1,1,True
RS,furniture_decor,192.03,1,1,True
SP,toys,61.75,1,1,True
PR,bed_bath_table,82.7,1,1,True
SP,sports_leisure,49.589999999999996,1,1,True
SC,furniture_decor,79.28999999999999,1,1,True
SP,bed_bath_table,156.33,0,1,False
MS,construction_tools_construction,99.53,1,1,True
CE,health_beauty,85.22,1,1,True
MG,sports_leisure,127.53,1,1,True
SP,furniture_decor,53.81,1,1,True
RJ,pet_shop,26.869999999999997,1,1,True
MS,housewares,49.22,1,1,True
SP,stationery,81.44,1,1,True
MG,bed_bath_table,131.88,1,1,True
SP,baby,129.86,1,1,True
SC,electronics,37.0,1,1,True
PR,auto,29.630000000000003,1,1,True
SP,telephony,239.76000000000002,1,1,True
RS,electronics,43.93,1,1,True
MA,home_appliances,762.33,1,1,True
SP,bed_bath_table,39.839999999999996,1,1,True
SP,watches_gifts,140.51,1,1,True
PI,home_appliances_2,674.83,1,1,True
SP,sports_leisure,434.92,1,1,True
SP,musical_instruments,89.27000000000001,1,1,True
MG,office_furniture,283.15,1,1,True
PR,health_beauty,778.05,1,1,True
RJ,bed_bath_table,52.59,1,1,True
MG,health_beauty,101.34,1,1,True
PR,sports_leisure,54.42,1,1,True
SP,fashion_bags_accessories,144.65,1,1,True
CE,health_beauty,124.08000000000001,1,1,True
RS,housewares,119.37,1,1,True
SP,construction_tools_lights,133.28,1,1,True
SC,furniture_decor,188.5,1,1,True
RS,health_beauty,106.38,1,1,True
RJ,bed_bath_table,104.7,1,1,True
GO,watches_gifts,64.1,1,1,True
BA,garden_tools,107.81,1,1,True
RS,furniture_decor,173.97,1,1,True
GO,watches_gifts,578.78,1,1,True
SP,fashion_bags_accessories,73.57000000000001,1,1,True
RJ,watches_gifts,246.26,1,1,True
SC,furniture_living_room,163.06,1,1,True
MG,housewares,48.43,1,1,True
MG,sports_leisure,260.0,1,1,True
PI,sports_leisure,128.46,1,1,True
SP,computers_accessories,42.77,1,1,True
SP,home_construction,40.38,1,1,True
MG,furniture_living_room,159.84,1,1,True
SP,health_beauty,19.68,1,1,True
SP,sports_leisure,92.74,1,1,True
PR,watches_gifts,47.230000000000004,1,1,True
MG,housewares,84.15,1,1,True
SC,furniture_decor,73.25,1,1,True
MG,perfumery,28.09,1,1,True
SP,sports_leisure,33.68,1,1,True
RS,bed_bath_table,122.4,1,1,True
RS,perfumery,363.98999999999995,1,1,True
MS,bed_bath_table,52.660000000000004,1,1,True
SP,sports_leisure,222.06,1,1,True
MG,computers_accessories,1379.94,1,1,True
SP,home_appliances_2,412.76,1,1,True
SP,furniture_decor,96.2,1,1,True
SP,furniture_decor,329.12,1,1,True
SP,sports_leisure,97.11,1,1,True
DF,toys,84.22999999999999,1,1,True
PA,garden_tools,164.84,1,1,True
MG,toys,60.37,1,1,True
PR,cool_stuff,77.66,1,1,True
PR,watches_gifts,376.48999999999995,1,1,True
SP,garden_tools,59.5,1,1,True
BA,auto,436.32,1,1,True
SC,toys,520.65,1,1,True
DF,baby,163.20000000000002,1,1,True
RJ,furniture_decor,68.04,1,1,True
MA,health_beauty,74.14,1,1,True
SP,sports_leisure,179.77,1,1,True
RJ,office_furniture,126.28,1,1,True
DF,electronics,95.31,1,1,True
RJ,auto,43.129999999999995,1,1,True
RJ,baby,129.91,1,1,True
SP,computers_accessories,218.49,1,1,True
ES,computers_accessories,55.69,1,1,True
MG,health_beauty,192.86,1,1,True
MG,bed_bath_table,61.050000000000004,1,1,True
SP,office_furniture,131.12,1,1,True
SP,watches_gifts,259.13,1,1,True
RR,health_beauty,112.42999999999999,1,1,True
RJ,furniture_decor,95.02,1,1,True
SP,computers_accessories,26.28,1,1,True
MA,garden_tools,288.39,0,1,False
SC,watches_gifts,204.07,0,1,False
MT,health_beauty,112.24000000000001,1,1,True
SP,baby,118.4,1,1,True
MT,sports_leisure,285.54,1,1,True
SP,computers_accessories,141.93,1,1,True
PR,health_beauty,52.84,1,1,True
SP,sports_leisure,63.42,1,1,True
PA,computers_accessories,52.04,1,1,True
SP,sports_leisure,80.23,1,1,True
SP,pet_shop,87.03,1,1,True
RJ,cool_stuff,669.42,1,1,True
SP,computers_accessories,110.12,1,1,True
RJ,auto,449.9,1,1,True
SP,baby,213.44,1,1,True
SP,housewares,83.12,1,1,True
DF,health_beauty,64.09,1,1,True
SP,fashion_bags_accessories,32.15,1,1,True
RJ,garden_tools,77.57,1,1,True
MG,housewares,156.63,1,1,True
PR,telephony,39.089999999999996,1,1,True
SP,furniture_decor,199.13,1,1,True
GO,watches_gifts,71.81,1,1,True
SP,bed_bath_table,24.17,1,1,True
SP,garden_tools,164.64,1,1,True
SP,bed_bath_table,34.78,1,1,True
SC,electronics,29.83,1,1,True
MG,telephony,43.089999999999996,1,1,True
RS,health_beauty,373.15,1,1,True
SP,health_beauty,75.63,1,1,True
SP,toys,310.44,1,1,True
MG,watches_gifts,205.02,1,1,True
PE,agro_industry_and_commerce,948.35,1,1,True
SC,office_furniture,125.00999999999999,1,1,True
SP,sports_leisure,33.43,1,1,True
ES,musical_instruments,84.14,1,1,True
BA,telephony,47.06,1,1,True
PE,auto,118.93,1,1,True
SP,cool_stuff,58.599999999999994,1,1,True
SP,telephony,216.82999999999998,1,1,True
MA,sports_leisure,130.13,1,1,True
SP,furniture_decor,161.27,1,1,True
SC,stationery,84.56,1,1,True
RJ,stationery,134.49,1,1,True
RO,watches_gifts,158.09,1,1,True
SP,health_beauty,147.65,1,1,True
RS,computers_accessories,87.66,1,1,True
PR,furniture_decor,136.3,1,1,True
BA,computers_accessories,57.25,1,1,True
MG,bed_bath_table,107.88,1,1,True
RJ,toys,91.18,1,1,True
SP,sports_leisure,108.96000000000001,1,1,True
SP,health_beauty,98.7,1,1,True
SP,home_appliances,41.58,1,1,True
PR,furniture_decor,51.59,1,1,True
SP,construction_tools_construction,87.3,1,1,True
RS,computers_accessories,56.01,1,1,True
SC,auto,136.75,1,1,True
ES,perfumery,166.81,1,1,True
CE,perfumery,112.44,1,1,True
SP,health_beauty,24.36,1,1,True
PR,computers_accessories,74.51,1,1,True
RS,home_construction,383.5,1,1,True
SP,sports_leisure,150.37,1,1,True
SP,stationery,92.57,1,1,True
MG,watches_gifts,162.19,1,1,True
ES,housewares,105.53,1,1,True
BA,health_beauty,99.7,1,1,True
SP,sports_leisure,67.17999999999999,1,1,True
SP,electronics,20.73,1,1,True
PE,home_confort,328.15999999999997,1,1,True
SP,watches_gifts,85.8,1,1,True
SP,housewares,81.42,1,1,True
ES,furniture_decor,102.51,1,1,True
RJ,fashion_bags_accessories,50.1,1,1,True
SP,computers_accessories,46.0,1,1,True
SP,home_construction,33.71,1,1,True
RJ,books_general_interest,131.51,1,1,True
PR,bed_bath_table,88.96000000000001,1,1,True
RJ,electronics,37.8,1,1,True
MG,electronics,76.45,1,1,True
SP,watches_gifts,144.43,1,1,True
SP,cool_stuff,101.64,1,1,True
RJ,furniture_decor,81.0,1,1,True
PR,consoles_games,92.89,1,1,True
MT,health_beauty,67.32,1,1,True
SP,stationery,92.57,1,1,True
PB,health_beauty,381.88,1,1,True
SP,office_furniture,158.73,1,1,True
SP,bed_bath_table,220.04,1,1,True
SP,computers_accessories,158.13,1,1,True
SP,cool_stuff,91.84,1,1,True
SP,furniture_living_room,64.96000000000001,1,1,True
MG,health_beauty,25.85,1,1,True
PE,stationery,107.95,1,1,True
GO,electronics,27.75,1,1,True
SP,watches_gifts,36.78,1,1,True
MT,auto,312.90999999999997,1,1,True
RJ,toys,66.30000000000001,1,1,True
SP,perfumery,167.17000000000002,1,1,True
SP,furniture_decor,102.92,1,1,True
SP,sports_leisure,132.84,1,1,True
PE,sports_leisure,189.42000000000002,1,1,True
RS,home_appliances,138.42000000000002,1,1,True
SP,stationery,249.56,0,1,False
RS,computers_accessories,91.72,1,1,True
SP,office_furniture,134.15,1,1,True
SP,bed_bath_table,173.73,1,1,True
MG,sports_leisure,171.38,1,1,True
PR,office_furniture,253.97000000000003,1,1,True
SP,sports_leisure,31.85,1,1,True
SP,housewares,166.70000000000002,1,1,True
RS,housewares,75.07,1,1,True
SP,furniture_living_room,136.27,1,1,True
PI,market_place,140.0,0,1,False
PR,furniture_decor,110.03,1,1,True
SP,telephony,195.54,1,1,True
SP,computers_accessories,42.77,1,1,True
SP,furniture_decor,63.07,1,1,True
SP,furniture_decor,67.38,1,1,True
RJ,auto,179.77,1,1,True
AM,computers_accessories,109.4,1,1,True
MG,electronics,30.12,1,1,True
MG,housewares,124.42,1,1,True
RS,office_furniture,147.14,1,1,True
PE,toys,340.99,1,1,True
SC,computers,1250.81,1,1,True
RJ,bed_bath_table,112.95,1,1,True
PE,watches_gifts,307.14,1,1,True
PR,perfumery,71.14,1,1,True
RS,bed_bath_table,91.2,1,1,True
SP,telephony,58.72,1,1,True
SP,bed_bath_table,65.71000000000001,1,1,True
MG,health_beauty,168.8,1,1,True
PA,watches_gifts,368.52,1,1,True
RS,computers_accessories,19.48,1,1,True
SP,housewares,65.2,1,1,True
RJ,bed_bath_table,61.050000000000004,1,1,True
PR,garden_tools,77.57,1,1,True
SP,housewares,216.83,1,1,True
SP,bed_bath_table,105.66,1,1,True
SP,electronics,16.78,1,1,True
GO,bed_bath_table,107.86999999999999,1,1,True
MG,computers_accessories,172.84,1,1,True
GO,telephony,44.22,1,1,True
GO,sports_leisure,136.3,1,1,True
PR,health_beauty,138.81,1,1,True
RS,furniture_decor,74.58,1,1,True
MS,bed_bath_table,61.01,1,1,True
RJ,computers_accessories,126.9,1,1,True
RJ,housewares,92.06,0,1,False
SP,garden_tools,53.37,1,1,True
SP,furniture_decor,119.3,1,1,True
SP,cool_stuff,149.69,1,1,True
PR,housewares,163.62,1,1,True
SP,home_construction,167.86,1,1,True
DF,cool_stuff,234.0,1,1,True
BA,office_furniture,170.25,1,1,True
CE,computers_accessories,453.35,1,1,True
MG,computers_accessories,35.01,1,1,True
PR,food,97.16,1,1,True
MG,home_confort,265.49,1,1,True
PR,bed_bath_table,92.19000000000001,1,1,True
GO,bed_bath_table,68.18,1,1,True
SP,pet_shop,128.54,1,1,True
MT,sports_leisure,111.77,1,1,True
SP,bed_bath_table,299.75,1,1,True
RJ,furniture_decor,93.30000000000001,1,1,True
SC,baby,173.53,1,1,True
PE,health_beauty,74.57,1,1,True
BA,musical_instruments,329.2,1,1,True
PR,bed_bath_table,176.17,1,1,True
SP,health_beauty,22.86,1,1,True
GO,home_appliances,54.379999999999995,1,1,True
MG,health_beauty,146.57999999999998,1,1,True
DF,furniture_decor,28.1,1,1,True
PE,bed_bath_table,50.89,1,1,True
RJ,watches_gifts,215.14,1,1,True
SP,housewares,40.62,1,1,True
MA,air_conditioning,222.71,1,1,True
SP,toys,42.68,1,1,True
ES,auto,70.03,1,1,True
RS,stationery,59.230000000000004,1,1,True
MG,health_beauty,140.0,1,1,True
CE,sports_leisure,228.37,1,1,True
MG,bed_bath_table,53.7,1,1,True
PE,health_beauty,80.47,1,1,True
SP,agro_industry_and_commerce,472.88,1,1,True
RJ,sports_leisure,240.61,1,1,True
PR,furniture_decor,28.22,1,1,True
MG,health_beauty,485.02,1,1,True
BA,perfumery,73.83,1,1,True
RJ,cool_stuff,97.76,0,1,False
RJ,bed_bath_table,64.92,1,1,True
PR,home_appliances,55.33,1,1,True
SP,watches_gifts,62.65,1,1,True
SP,sports_leisure,31.240000000000002,1,1,True
ES,sports_leisure,139.57,1,1,True
PE,auto,461.31,1,1,True
SP,drinks,43.43,1,1,True
SP,sports_leisure,81.11000000000001,1,1,True
SP,computers_accessories,173.27,1,1,True
RJ,computers_accessories,89.85000000000001,1,1,True
SP,sports_leisure,128.83,1,1,True
SP,cool_stuff,143.48000000000002,0,1,False
SP,garden_tools,31.29,1,1,True
DF,housewares,66.62,1,1,True
SP,sports_leisure,50.87,1,1,True
MG,housewares,39.42,1,1,True
MG,electronics,28.75,1,1,True
MG,baby,28.1,1,1,True
MG,watches_gifts,155.84,1,1,True
MG,computers_accessories,68.35,1,1,True
SP,fashion_bags_accessories,45.28,1,1,True
SP,health_beauty,109.5,1,1,True
SP,toys,83.55,1,1,True
PR,fashion_bags_accessories,35.4,1,1,True
RJ,bed_bath_table,69.13,1,1,True
SP,baby,447.91,1,1,True
RJ,bed_bath_table,135.17,1,1,True
SP,bed_bath_table,63.7,1,1,True
PR,telephony,31.6,1,1,True
DF,housewares,133.74,1,1,True
SP,bed_bath_table,38.17,1,1,True
SP,home_appliances_2,160.65,1,1,True
RN,watches_gifts,133.63,1,1,True
SP,bed_bath_table,233.04,1,1,True
SP,bed_bath_table,71.75,1,1,True
PR,bed_bath_table,60.0,1,1,True
SP,computers_accessories,92.79,1,1,True
SP,health_beauty,22.880000000000003,0,1,False
MT,bed_bath_table,237.43,1,1,True
PR,computers_accessories,720.77,1,1,True
RS,watches_gifts,719.65,1,1,True
MG,stationery,206.07999999999998,1,1,True
SP,office_furniture,103.32,1,1,True
RS,housewares,67.22,1,1,True
BA,health_beauty,86.94,1,1,True
PI,agro_industry_and_commerce,301.76,1,1,True
SP,fashion_bags_accessories,173.23000000000002,1,1,True
RJ,watches_gifts,38.23,1,1,True
SC,computers_accessories,506.98,1,1,True
GO,toys,55.11,1,1,True
RJ,perfumery,29.22,1,1,True
SP,furniture_decor,131.9,1,1,True
ES,computers_accessories,85.69,1,1,True
MG,perfumery,232.27,1,1,True
SC,housewares,77.89,1,1,True
MG,bed_bath_table,45.01,1,1,True
SP,health_beauty,34.68,1,1,True
RJ,health_beauty,104.87,1,1,True
SP,auto,83.41000000000001,1,1,True
RJ,sports_leisure,77.56,1,1,True
SP,furniture_decor,20.75,1,1,True
MG,electronics,35.69,1,1,True
PR,sports_leisure,105.36999999999999,1,1,True
SC,garden_tools,76.66,1,1,True
SP,perfumery,35.68,1,1,True
MG,construction_tools_construction,191.23,1,1,True
SP,pet_shop,56.79,1,1,True
SP,furniture_decor,17.689999999999998,1,1,True
RJ,sports_leisure,158.03,1,1,True
SP,construction_tools_construction,171.79,1,1,True
SP,furniture_living_room,98.28,1,1,True
SP,home_appliances,83.41000000000001,1,1,True
RS,perfumery,187.37,1,1,True
PR,luggage_accessories,155.2,1,1,True
RJ,health_beauty,94.74,1,1,True
CE,toys,119.22,1,1,True
RJ,computers_accessories,215.14,1,1,True
DF,perfumery,436.69,1,1,True
ES,furniture_bedroom,120.33000000000001,1,1,True
RJ,home_confort,105.28,1,1,True
CE,auto,376.89,1,1,True
SP,furniture_decor,46.07,1,1,True
MG,garden_tools,77.57,1,1,True
SP,bed_bath_table,70.15,1,1,True
RS,bed_bath_table,119.81,1,1,True
SC,small_appliances,86.0,1,1,True
RS,garden_tools,424.99,1,1,True
MG,furniture_decor,54.32,1,1,True
SP,auto,150.29000000000002,1,1,True
SP,sports_leisure,76.08,1,1,True
SP,watches_gifts,68.05,1,1,True
SP,health_beauty,47.54,1,1,True
SP,toys,114.45,1,1,True
RS,fashion_shoes,177.6,1,1,True
SP,housewares,163.81,1,1,True
MG,health_beauty,376.57,1,1,True
RJ,pet_shop,67.13,1,1,True
GO,health_beauty,96.8,1,1,True
SP,garden_tools,68.37,1,1,True
SC,furniture_decor,67.63,1,1,True
PR,sports_leisure,39.09,1,1,True
RJ,sports_leisure,177.27,1,1,True
PR,toys,71.03999999999999,1,1,True
SP,garden_tools,64.03,1,1,True
SP,air_conditioning,87.64,1,1,True
DF,construction_tools_construction,53.230000000000004,1,1,True
RJ,watches_gifts,70.27,1,1,True
SC,baby,66.11,1,1,True
SP,pet_shop,122.4,1,1,True
RS,furniture_decor,38.55,1,1,True
PR,office_furniture,199.51999999999998,1,1,True
SP,garden_tools,68.37,1,1,True
SP,bed_bath_table,97.59,1,1,True
DF,electronics,34.58,1,1,True
SP,sports_leisure,124.66000000000001,1,1,True
SP,sports_leisure,50.49,1,1,True
SP,cool_stuff,42.58,1,1,True
PR,sports_leisure,119.29,1,1,True
SC,luggage_accessories,203.05,1,1,True
SP,bed_bath_table,120.73,1,1,True
SP,telephony,162.7,1,1,True
MG,sports_leisure,105.38,1,1,True
SP,sports_leisure,27.39,1,1,True
SP,baby,260.5,1,1,True
SE,computers_accessories,221.81,1,1,True
AL,perfumery,148.04000000000002,1,1,True
SP,bed_bath_table,76.21000000000001,1,1,True
SP,furniture_decor,69.9,1,1,True
MG,construction_tools_construction,94.71,1,1,True
SP,auto,196.92000000000002,1,1,True
SP,cool_stuff,222.97,1,1,True
BA,furniture_decor,63.84,0,1,False
SP,sports_leisure,144.21,1,1,True
MG,bed_bath_table,118.89,1,1,True
MG,bed_bath_table,41.86,1,1,True
BA,stationery,98.78999999999999,1,1,True
PR,auto,108.1,1,1,True
SP,sports_leisure,112.71000000000001,1,1,True
SP,sports_leisure,163.06,1,1,True
SP,health_beauty,38.66,1,1,True
RJ,health_beauty,80.32,1,1,True
SC,health_beauty,157.94,1,1,True
SC,furniture_decor,93.31,1,1,True
DF,audio,133.57,1,1,True
SP,furniture_decor,66.7,1,1,True
ES,electronics,32.83,1,1,True
SP,fashion_bags_accessories,26.84,1,1,True
SP,health_beauty,118.35,1,1,True
MG,sports_leisure,41.730000000000004,1,1,True
SP,computers_accessories,269.01,1,1,True
DF,small_appliances,679.43,1,1,True
SP,health_beauty,264.67,1,1,True
SP,computers_accessories,56.22,1,1,True
TO,watches_gifts,278.37,1,1,True
MG,sports_leisure,96.47,1,1,True
DF,watches_gifts,618.07,1,1,True
SP,bed_bath_table,73.77,1,1,True
PR,housewares,54.0,1,1,True
MG,housewares,95.50999999999999,1,1,True
SC,computers_accessories,234.29,1,1,True
SP,toys,42.68,1,1,True
MA,health_beauty,132.2,1,1,True
SE,garden_tools,97.87,1,1,True
RJ,housewares,435.65,1,1,True
SP,garden_tools,73.34,1,1,True
RJ,bed_bath_table,99.43,1,1,True
RJ,office_furniture,190.6,1,1,True
DF,health_beauty,48.08,1,1,True
PR,computers_accessories,100.23,1,1,True
GO,health_beauty,119.08000000000001,1,1,True
SP,health_beauty,215.06,1,1,True
RS,housewares,57.83,1,1,True
CE,furniture_decor,114.0,1,1,True
SP,sports_leisure,208.48000000000002,1,1,True
RJ,telephony,138.26,1,1,True
BA,construction_tools_safety,24.689999999999998,1,1,True
MG,luggage_accessories,87.76,1,1,True
SP,sports_leisure,46.19,1,1,True
MG,telephony,33.47,1,1,True
RJ,auto,66.5,1,1,True
GO,computers,885.36,1,1,True
SP,electronics,78.86999999999999,1,1,True
SP,sports_leisure,54.59,1,1,True
RS,garden_tools,77.42,1,1,True
SP,watches_gifts,192.68,1,1,True
SP,sports_leisure,69.99000000000001,1,1,True
RJ,furniture_decor,151.7,1,1,True
RJ,computers_accessories,203.53,1,1,True
RJ,watches_gifts,113.44,1,1,True
RJ,watches_gifts,63.1,1,1,True
